0.0204960556709308,0.0393978441851328,0.0272624117213049,0.0167277666169511,0.0396942264719224,0.00873874574319529,0.0115791052808685,0.0309098671172761,0.034064557123678,0.0107608029285483
0.0351728620568402,0.0492689906985225,0.0409962255663283,0.0315726197184728,0.0502489004674925,0.0307019109364501,0.0295067394542302,0.0471528569279114,0.0441070972224936,0.0268325963910789
0.0557328863784507,0.0700586871245921,0.0646704933861698,0.054154111106151,0.0713426111540413,0.0617515388640733,0.0522271903560328,0.0708919807571937,0.0691097309804173,0.0498835380181403
0.0878809991808328,0.10662082273769,0.102170461597848,0.0883620588096222,0.108665042328584,0.104923880959641,0.0853203091075327,0.110225554521077,0.110381286852566,0.0844884531959509
0.136417234090864,0.16336762398154,0.156357001495927,0.138002534861568,0.167156509254414,0.163186360556467,0.134240113899803,0.171234980616569,0.169345571657346,0.134427566023081
0.202520458705866,0.239249079102234,0.226279526695955,0.204725114022938,0.245627827341881,0.23647657281735,0.201174550496959,0.252345892168713,0.243841843206958,0.200583480776036
0.282502190986702,0.327029237748041,0.307426732130342,0.286037376773502,0.336501409290593,0.320852831879327,0.283480687013051,0.344941188473044,0.327267322507448,0.280188489619937
0.3703121877814,0.418588160047336,0.394198079033301,0.376079684009246,0.430857805531425,0.411632280499383,0.374686331094901,0.438872430771439,0.413647724811687,0.368292730777412
0.460655323180403,0.510079362079225,0.483593679270329,0.469413101783594,0.52342819479758,0.506499146458983,0.468529764847116,0.528573109203819,0.502922261156605,0.461153033158537
0.551229597636005,0.601430148960093,0.574907521486438,0.563213909183716,0.613090937296126,0.602653666012907,0.562433678567438,0.614350644466919,0.596530803747403,0.556692355548073
0.640327921084251,0.689475640344517,0.664050267648875,0.653874883700424,0.698333866839259,0.692382051452399,0.6536422808415,0.696533248548057,0.688309873808416,0.650138997776779
0.721911144421428,0.76671689231694,0.742722878486686,0.734474404329965,0.77383787833315,0.766972751031431,0.734853934747184,0.770176481405139,0.767526610299301,0.732949140781374
0.789740889710135,0.828319761379781,0.805589958289032,0.800039780338374,0.833770555915122,0.824045262936215,0.800891617631381,0.829172344455822,0.828182928760503,0.799633242300424
0.843236256290305,0.874856332320913,0.854485502025232,0.851270428594192,0.877215021460177,0.868197069282317,0.85301455615598,0.872789485841681,0.872076889932713,0.851620219133093
0.884671877587372,0.909130604589876,0.893294509575305,0.890510796782672,0.908104885538326,0.903494742727762,0.893739506785698,0.904514136639329,0.905035053081751,0.89193262981719
0.915499147809487,0.933416426477413,0.922799583024587,0.919195667298709,0.93067018826022,0.930000731445457,0.923813292240599,0.927697000275902,0.93025788053847,0.921654070441816
0.937157391048422,0.94978363735352,0.943050003703563,0.939255673203336,0.947733803034688,0.947946758425151,0.945004922608708,0.944756907835657,0.948679510672822,0.942053491348489
0.952159880866383,0.961801583778761,0.956681292348558,0.953650771077914,0.961437366160238,0.960265066008988,0.96059836110452,0.957985070115797,0.961975211142412,0.956313404833104
0.963295744160172,0.971690020398191,0.966468822339244,0.964947920363479,0.971870444783954,0.969708508705068,0.972308548423465,0.968265420485313,0.971647825080703,0.967348749508908
0.9725186695291,0.979013079707841,0.973889754384583,0.97413445801027,0.978519986562751,0.977583211816528,0.980897628785749,0.975842867024822,0.97879961299115,0.976281825801103
0.980432977967491,0.983999777460194,0.980023907497592,0.98140124911974,0.983047313045164,0.984162643526418,0.987121596893127,0.981935723844497,0.984284350556679,0.98316734742384
0.995983488223683,0.997098380293638,0.996401683288563,0.996711218208091,0.997919271794742,0.996273540857554,0.997458324621629,0.997862923849406,0.995858379769059,0.996553050143012
0.998300131887182,0.999092438615399,0.998425876045594,0.998337269147045,0.998552627613676,0.998638466117353,0.999165579003615,0.998070789036858,0.998398338244729,0.99842405145782
0.999548168523373,0.999319425670022,1.00119004766442,0.999533888656594,1.00066080026858,0.999422931143666,0.999193840272104,0.999800754100288,0.999502122673853,0.999505107196752
0.999248652239489,0.998540300823869,1.00340154494256,0.999104925567493,0.998976181415056,0.998708113988132,0.998528242085116,0.99973203267875,1.00092310750068,0.998937428497571
